18,10cc,1,6479,2011-05-16 16:32:11.963929+00,0,0ec6cee1-41ed-3f42-bfde-054e37f0ccc5
207075,Hieronymus Bosch,1,127,2011-05-16 16:32:11.963929+00,0,4624f8e8-7e0d-3ddf-ba95-e1343a19c7c0
7813,Ratos de Porão,1,1588,2011-05-16 16:32:11.963929+00,0,b4f3ca73-f995-38a8-93e3-f4f921bd26e9
1703,Five Iron Frenzy,1,1102,2011-05-16 16:32:11.963929+00,0,9f502a8b-7f78-38d4-ab20-71fbf4d8e551
290277,Ethel Beatty,1,19,2011-05-16 16:32:11.963929+00,0,9909dc1d-c730-37d6-9c0d-b9c1b63d1c4f
177901,Monade,1,127,2011-05-16 16:32:11.963929+00,0,972bab96-d39e-3ea3-86cc-1ce100306864
354194,Celestial Groove Planet,1,4,2011-05-16 16:32:11.963929+00,0,1e6bed6b-1f75-3ae8-8bc6-dfe0b26a58c9
256650,Monastic Squid,1,4,2011-05-16 16:32:11.963929+00,0,cc514b4e-087d-3c11-9aa2-c429eb23fef7
354195,Hand Of Fatima,1,5,2011-05-16 16:32:11.963929+00,0,ca24a023-1821-3400-a83f-8625578e1e3d
324424,The Magickal Folk of the Faraway Tree,1,37,2011-05-16 16:32:11.963929+00,0,f9d1507b-286f-3a46-b893-fa9757f2fd7d
232615,Best of Enemies,1,3,2011-05-16 16:32:11.963929+00,0,34a8992e-0be0-3d87-99ec-1980a92b6134
292953,Asphalt Jungle,1,44,2011-05-16 16:32:11.963929+00,0,0bc0355a-ccbb-3055-9567-0dcde19d032b
316569,Nilda Dimeo,1,10,2011-05-16 16:32:11.963929+00,0,c13928de-168f-301a-82f9-bf77a6d3bd1f
247856,959 Hypersoul,1,3,2011-05-16 16:32:11.963929+00,0,1f8ee382-71dc-3c0a-9c62-c394268080ac
260351,Andrew Francis,1,2,2011-05-16 16:32:11.963929+00,0,9feb5acf-52b1-363c-919b-f993cddd68ae
348973,Ramraider,1,4,2011-05-16 16:32:11.963929+00,0,81abf7fe-c08f-347a-be24-51c3e5f78feb
123941,Bassline Generation,1,32,2011-05-16 16:32:11.963929+00,0,a0507c14-9f36-3153-830f-777280d11af9
251556,Eyeshow,1,16,2011-05-16 16:32:11.963929+00,0,0d1cffad-a2f0-3631-88ef-9a25891b1166
300555,Complete Exclude,1,22,2011-05-16 16:32:11.963929+00,0,7c0e373c-fe02-3a80-bf66-58b23bd3df4f
321659,Pre Historic,1,8,2011-05-16 16:32:11.963929+00,0,e070fbb5-1450-3af3-94f3-4d78711de397
323797,Starnineteen,1,4,2011-05-16 16:32:11.963929+00,0,2053a8fb-e7f1-3844-be45-b4e0b394e370
6048,Crown of Thornz,1,38,2011-05-16 16:32:11.963929+00,0,d4bdc3b9-1f43-3ad8-bd59-390a6f141a21
